Mod:Item:MetaData, Localized Name
chisel:bookshelf_oak:0, Oak Bookshelf
chisel:bookshelf_oak:1, Oak Bookshelf
chisel:bookshelf_oak:2, Oak Bookshelf
chisel:bookshelf_oak:3, Oak Bookshelf
chisel:bookshelf_oak:4, Oak Bookshelf
chisel:bookshelf_oak:5, Oak Bookshelf
chisel:bookshelf_oak:6, Oak Bookshelf
chisel:bookshelf_oak:7, Oak Bookshelf
chisel:bookshelf_oak:8, Oak Bookshelf
chisel:bookshelf_oak:9, Oak Bookshelf
chisel:bookshelf_spruce:0, Spruce Bookshelf
chisel:bookshelf_spruce:1, Spruce Bookshelf
chisel:bookshelf_spruce:2, Spruce Bookshelf
chisel:bookshelf_spruce:3, Spruce Bookshelf
chisel:bookshelf_spruce:4, Spruce Bookshelf
chisel:bookshelf_spruce:5, Spruce Bookshelf
chisel:bookshelf_spruce:6, Spruce Bookshelf
chisel:bookshelf_spruce:7, Spruce Bookshelf
chisel:bookshelf_spruce:8, Spruce Bookshelf
chisel:bookshelf_spruce:9, Spruce Bookshelf
chisel:bookshelf_birch:0, Birch Bookshelf
chisel:bookshelf_birch:1, Birch Bookshelf
chisel:bookshelf_birch:2, Birch Bookshelf
chisel:bookshelf_birch:3, Birch Bookshelf
chisel:bookshelf_birch:4, Birch Bookshelf
chisel:bookshelf_birch:5, Birch Bookshelf
chisel:bookshelf_birch:6, Birch Bookshelf
chisel:bookshelf_birch:7, Birch Bookshelf
chisel:bookshelf_birch:8, Birch Bookshelf
chisel:bookshelf_birch:9, Birch Bookshelf
chisel:bookshelf_jungle:0, Jungle Bookshelf
chisel:bookshelf_jungle:1, Jungle Bookshelf
chisel:bookshelf_jungle:2, Jungle Bookshelf
chisel:bookshelf_jungle:3, Jungle Bookshelf
chisel:bookshelf_jungle:4, Jungle Bookshelf
chisel:bookshelf_jungle:5, Jungle Bookshelf
chisel:bookshelf_jungle:6, Jungle Bookshelf
chisel:bookshelf_jungle:7, Jungle Bookshelf
chisel:bookshelf_jungle:8, Jungle Bookshelf
chisel:bookshelf_jungle:9, Jungle Bookshelf
chisel:bookshelf_acacia:0, Acacia Bookshelf
chisel:bookshelf_acacia:1, Acacia Bookshelf
chisel:bookshelf_acacia:2, Acacia Bookshelf
chisel:bookshelf_acacia:3, Acacia Bookshelf
chisel:bookshelf_acacia:4, Acacia Bookshelf
chisel:bookshelf_acacia:5, Acacia Bookshelf
chisel:bookshelf_acacia:6, Acacia Bookshelf
chisel:bookshelf_acacia:7, Acacia Bookshelf
chisel:bookshelf_acacia:8, Acacia Bookshelf
chisel:bookshelf_acacia:9, Acacia Bookshelf
chisel:bookshelf_darkoak:0, Dark Oak Bookshelf
chisel:bookshelf_darkoak:1, Dark Oak Bookshelf
chisel:bookshelf_darkoak:2, Dark Oak Bookshelf
chisel:bookshelf_darkoak:3, Dark Oak Bookshelf
chisel:bookshelf_darkoak:4, Dark Oak Bookshelf
chisel:bookshelf_darkoak:5, Dark Oak Bookshelf
chisel:bookshelf_darkoak:6, Dark Oak Bookshelf
chisel:bookshelf_darkoak:7, Dark Oak Bookshelf
chisel:bookshelf_darkoak:8, Dark Oak Bookshelf
chisel:bookshelf_darkoak:9, Dark Oak Bookshelf
chisel:bricks:0, Bricks
chisel:bricks:1, Bricks
chisel:bricks:2, Bricks
chisel:bricks:3, Bricks
chisel:bricks:4, Bricks
chisel:bricks:5, Bricks
chisel:bricks:6, Bricks
chisel:bricks:7, Bricks
chisel:bricks:8, Bricks
chisel:bricks:9, Bricks
chisel:bricks:10, Bricks
chisel:bricks:11, Bricks
chisel:bricks:12, Bricks
chisel:bricks:13, Bricks
chisel:bricks:14, Bricks
chisel:bricks:15, Bricks
chisel:bricks1:0, Bricks
chisel:bricks1:1, Bricks
chisel:bricks1:2, Bricks
chisel:bricks1:3, Bricks
chisel:bricks1:4, Bricks
chisel:bricks1:5, Bricks
chisel:bricks1:6, Bricks
chisel:bricks1:7, Bricks
chisel:bricks1:8, Bricks
chisel:bricks1:9, Bricks
chisel:bricks2:0, Bricks
chisel:bricks2:1, Bricks
chisel:bricks2:2, Bricks
chisel:bricks2:3, Bricks
chisel:bricks2:4, Bricks
chisel:bricks2:5, Bricks
chisel:blockbronze:0, Block of Bronze
chisel:blockbronze:1, Block of Bronze
chisel:blockbronze:2, Block of Bronze
chisel:blockbronze:3, Block of Bronze
chisel:blockbronze:4, Block of Bronze
chisel:blockbronze:5, Block of Bronze
chisel:blockbronze:6, Block of Bronze
chisel:brownstone:0, Brownstone
chisel:brownstone:1, Brownstone
chisel:brownstone:2, Brownstone
chisel:brownstone:3, Brownstone
chisel:brownstone:4, Brownstone
chisel:brownstone:5, Brownstone
chisel:brownstone:6, Brownstone
chisel:brownstone:7, Brownstone
chisel:brownstone:8, Brownstone
chisel:brownstone:9, Brownstone
chisel:carpet_black:0, Black Wool
chisel:carpet_black:1, Black Wool
chisel:carpet_red:0, Red Wool
chisel:carpet_red:1, Red Wool
chisel:carpet_green:0, Green Wool
chisel:carpet_green:1, Green Wool
chisel:carpet_brown:0, Brown Wool
chisel:carpet_brown:1, Brown Wool
chisel:carpet_blue:0, Blue Wool
chisel:carpet_blue:1, Blue Wool
chisel:carpet_purple:0, Purple Wool
chisel:carpet_purple:1, Purple Wool
chisel:carpet_cyan:0, Cyan Wool
chisel:carpet_cyan:1, Cyan Wool
chisel:carpet_lightgray:0, Light Gray Wool
chisel:carpet_lightgray:1, Light Gray Wool
chisel:carpet_gray:0, Gray Wool
chisel:carpet_gray:1, Gray Wool
chisel:carpet_pink:0, Pink Wool
chisel:carpet_pink:1, Pink Wool
chisel:carpet_lime:0, Lime Wool
chisel:carpet_lime:1, Lime Wool
chisel:carpet_yellow:0, Yellow Wool
chisel:carpet_yellow:1, Yellow Wool
chisel:carpet_lightblue:0, Light Blue Wool
chisel:carpet_lightblue:1, Light Blue Wool
chisel:carpet_magenta:0, Magenta Wool
chisel:carpet_magenta:1, Magenta Wool
chisel:carpet_orange:0, Orange Wool
chisel:carpet_orange:1, Orange Wool
chisel:carpet_white:0, Wool
chisel:carpet_white:1, Wool
chisel:block_charcoal:0, Block of Charcoal
chisel:block_charcoal:1, Block of Charcoal
chisel:block_charcoal:2, Block of Charcoal
chisel:block_charcoal:3, Block of Charcoal
chisel:block_charcoal:4, Block of Charcoal
chisel:block_charcoal:5, Block of Charcoal
chisel:block_charcoal:6, Block of Charcoal
chisel:block_charcoal:7, Block of Charcoal
chisel:block_charcoal:8, Block of Charcoal
chisel:block_charcoal:9, Block of Charcoal
chisel:block_charcoal:10, Block of Charcoal
chisel:block_charcoal:11, Block of Charcoal
chisel:block_charcoal:12, Block of Charcoal
chisel:block_charcoal:13, Block of Charcoal
chisel:block_charcoal:14, Block of Charcoal
chisel:block_charcoal:15, Block of Charcoal
chisel:block_charcoal1:0, Block of Charcoal
chisel:block_charcoal1:1, Block of Charcoal
chisel:block_charcoal1:2, Block of Charcoal
chisel:block_charcoal1:3, Block of Charcoal
chisel:block_charcoal1:4, Block of Charcoal
chisel:block_charcoal1:5, Block of Charcoal
chisel:block_charcoal1:6, Block of Charcoal
chisel:block_charcoal1:7, Block of Charcoal
chisel:block_charcoal1:8, Block of Charcoal
chisel:block_charcoal1:9, Block of Charcoal
chisel:block_charcoal1:10, Block of Charcoal
chisel:block_charcoal1:11, Block of Charcoal
chisel:block_charcoal1:12, Block of Charcoal
chisel:block_charcoal1:13, Block of Charcoal
chisel:block_charcoal1:14, Block of Charcoal
chisel:block_charcoal1:15, Block of Charcoal
chisel:block_charcoal2:0, Block of Charcoal
chisel:block_charcoal2:1, Block of Charcoal
chisel:cloud:0, Cloud
chisel:cloud:1, Cloud
chisel:cloud:2, Cloud
chisel:cloud:3, Cloud
chisel:cloud:4, Cloud
chisel:blockcobalt:0, Block of Cobalt
chisel:blockcobalt:1, Block of Cobalt
chisel:blockcobalt:2, Block of Cobalt
chisel:blockcobalt:3, Block of Cobalt
chisel:blockcobalt:4, Block of Cobalt
chisel:blockcobalt:5, Block of Cobalt
chisel:blockcobalt:6, Block of Cobalt
chisel:cobblestone:0, Cobblestone
chisel:cobblestone:1, Cobblestone
chisel:cobblestone:2, Cobblestone
chisel:cobblestone:3, Cobblestone
chisel:cobblestone:4, Cobblestone
chisel:cobblestone:5, Cobblestone
chisel:cobblestone:6, Cobblestone
chisel:cobblestone:7, Cobblestone
chisel:cobblestone:8, Cobblestone
chisel:cobblestone:9, Cobblestone
chisel:cobblestone:10, Cobblestone
chisel:cobblestone:11, Cobblestone
chisel:cobblestone:12, Cobblestone
chisel:cobblestone:13, Cobblestone
chisel:cobblestone:14, Cobblestone
chisel:cobblestone:15, Cobblestone
chisel:cobblestone1:0, Cobblestone
chisel:cobblestone1:1, Cobblestone
chisel:cobblestone1:2, Cobblestone
chisel:cobblestone1:3, Cobblestone
chisel:cobblestone1:4, Cobblestone
chisel:cobblestone1:5, Cobblestone
chisel:cobblestone1:6, Cobblestone
chisel:cobblestone1:7, Cobblestone
chisel:cobblestone1:8, Cobblestone
chisel:cobblestone1:9, Cobblestone
chisel:cobblestone2:0, Cobblestone
chisel:cobblestone2:1, Cobblestone
chisel:cobblestone2:2, Cobblestone
chisel:cobblestone2:3, Cobblestone
chisel:cobblestone2:4, Cobblestone
chisel:cobblestone2:5, Cobblestone
chisel:cobblestone2:6, Cobblestone
chisel:cobblestone2:7, Cobblestone
chisel:cobblestone2:8, Cobblestone
chisel:cobblestone2:9, Cobblestone
chisel:block_coal:0, Block of Coal
chisel:block_coal:1, Block of Coal
chisel:block_coal:2, Block of Coal
chisel:block_coal:3, Block of Coal
chisel:block_coal:4, Block of Coal
chisel:block_coal:5, Block of Coal
chisel:block_coal:6, Block of Coal
chisel:block_coal:7, Block of Coal
chisel:block_coal:8, Block of Coal
chisel:block_coal:9, Block of Coal
chisel:block_coal:10, Block of Coal
chisel:block_coal:11, Block of Coal
chisel:block_coal:12, Block of Coal
chisel:block_coal:13, Block of Coal
chisel:block_coal:14, Block of Coal
chisel:block_coal:15, Block of Coal
chisel:block_coal1:0, Block of Coal
chisel:block_coal1:1, Block of Coal
chisel:block_coal1:2, Block of Coal
chisel:block_coal1:3, Block of Coal
chisel:block_coal1:4, Block of Coal
chisel:block_coal1:5, Block of Coal
chisel:block_coal1:6, Block of Coal
chisel:block_coal1:7, Block of Coal
chisel:block_coal1:8, Block of Coal
chisel:block_coal1:9, Block of Coal
chisel:block_coal1:10, Block of Coal
chisel:block_coal1:11, Block of Coal
chisel:block_coal1:12, Block of Coal
chisel:block_coal1:13, Block of Coal
chisel:block_coal1:14, Block of Coal
chisel:block_coal1:15, Block of Coal
chisel:block_coal2:0, Block of Coal
chisel:block_coal2:1, Block of Coal
chisel:block_coal_coke:0, Block of Coal Coke
chisel:block_coal_coke:1, Block of Coal Coke
chisel:block_coal_coke:2, Block of Coal Coke
chisel:block_coal_coke:3, Block of Coal Coke
chisel:block_coal_coke:4, Block of Coal Coke
chisel:block_coal_coke:5, Block of Coal Coke
chisel:block_coal_coke:6, Block of Coal Coke
chisel:block_coal_coke:7, Block of Coal Coke
chisel:block_coal_coke:8, Block of Coal Coke
chisel:block_coal_coke:9, Block of Coal Coke
chisel:block_coal_coke:10, Block of Coal Coke
chisel:block_coal_coke:11, Block of Coal Coke
chisel:block_coal_coke:12, Block of Coal Coke
chisel:block_coal_coke:13, Block of Coal Coke
chisel:block_coal_coke:14, Block of Coal Coke
chisel:block_coal_coke:15, Block of Coal Coke
chisel:block_coal_coke1:0, Block of Coal Coke
chisel:block_coal_coke1:1, Block of Coal Coke
chisel:block_coal_coke1:2, Block of Coal Coke
chisel:block_coal_coke1:3, Block of Coal Coke
chisel:block_coal_coke1:4, Block of Coal Coke
chisel:block_coal_coke1:5, Block of Coal Coke
chisel:block_coal_coke1:6, Block of Coal Coke
chisel:block_coal_coke1:7, Block of Coal Coke
chisel:block_coal_coke1:8, Block of Coal Coke
chisel:block_coal_coke1:9, Block of Coal Coke
chisel:block_coal_coke1:10, Block of Coal Coke
chisel:block_coal_coke1:11, Block of Coal Coke
chisel:block_coal_coke1:12, Block of Coal Coke
chisel:block_coal_coke1:13, Block of Coal Coke
chisel:block_coal_coke1:14, Block of Coal Coke
chisel:block_coal_coke1:15, Block of Coal Coke
chisel:block_coal_coke2:0, Block of Coal Coke
chisel:block_coal_coke2:1, Block of Coal Coke
chisel:cobblestonemossy:0, Mossy Cobblestone
chisel:cobblestonemossy:1, Mossy Cobblestone
chisel:cobblestonemossy:2, Mossy Cobblestone
chisel:cobblestonemossy:3, Mossy Cobblestone
chisel:cobblestonemossy:4, Mossy Cobblestone
chisel:cobblestonemossy:5, Mossy Cobblestone
chisel:cobblestonemossy:6, Mossy Cobblestone
chisel:cobblestonemossy:7, Mossy Cobblestone
chisel:cobblestonemossy:8, Mossy Cobblestone
chisel:cobblestonemossy:9, Mossy Cobblestone
chisel:cobblestonemossy:10, Mossy Cobblestone
chisel:cobblestonemossy:11, Mossy Cobblestone
chisel:cobblestonemossy:12, Mossy Cobblestone
chisel:cobblestonemossy:13, Mossy Cobblestone
chisel:cobblestonemossy:14, Mossy Cobblestone
chisel:cobblestonemossy:15, Mossy Cobblestone
chisel:cobblestonemossy1:0, Mossy Cobblestone
chisel:cobblestonemossy1:1, Mossy Cobblestone
chisel:cobblestonemossy1:2, Mossy Cobblestone
chisel:cobblestonemossy1:3, Mossy Cobblestone
chisel:cobblestonemossy1:4, Mossy Cobblestone
chisel:cobblestonemossy1:5, Mossy Cobblestone
chisel:cobblestonemossy1:6, Mossy Cobblestone
chisel:cobblestonemossy1:7, Mossy Cobblestone
chisel:cobblestonemossy1:8, Mossy Cobblestone
chisel:cobblestonemossy1:9, Mossy Cobblestone
chisel:cobblestonemossy1:10, Mossy Cobblestone
chisel:cobblestonemossy1:11, Mossy Cobblestone
chisel:cobblestonemossy1:12, Mossy Cobblestone
chisel:cobblestonemossy1:13, Mossy Cobblestone
chisel:cobblestonemossy1:14, Mossy Cobblestone
chisel:cobblestonemossy1:15, Mossy Cobblestone
chisel:cobblestonemossy2:0, Mossy Cobblestone
chisel:concrete_black:0, Black Concrete
chisel:concrete_black:1, Black Concrete
chisel:concrete_black:2, Black Concrete
chisel:concrete_black:3, Black Concrete
chisel:concrete_black:4, Black Concrete
chisel:concrete_black:5, Black Concrete
chisel:concrete_black:6, Black Concrete
chisel:concrete_black:7, Black Concrete
chisel:concrete_black:8, Black Concrete
chisel:concrete_black:9, Black Concrete
chisel:concrete_black:10, Black Concrete
chisel:concrete_black:11, Black Concrete
chisel:concrete_black:12, Black Concrete
chisel:concrete_black:13, Black Concrete
chisel:concrete_black:14, Black Concrete
chisel:concrete_black:15, Black Concrete
chisel:concrete_black1:0, Black Concrete
chisel:concrete_black1:1, Black Concrete
chisel:concrete_black1:2, Black Concrete
chisel:concrete_black1:3, Black Concrete
chisel:concrete_black1:4, Black Concrete
chisel:concrete_black1:5, Black Concrete
chisel:concrete_black1:6, Black Concrete
chisel:concrete_black1:7, Black Concrete
chisel:concrete_black1:8, Black Concrete
chisel:concrete_black1:9, Black Concrete
chisel:concrete_black1:10, Black Concrete
chisel:concrete_black1:11, Black Concrete
chisel:concrete_black1:12, Black Concrete
chisel:concrete_black1:13, Black Concrete
chisel:concrete_black1:14, Black Concrete
chisel:concrete_black1:15, Black Concrete
chisel:concrete_black2:0, Black Concrete
chisel:concrete_red:0, Red Concrete
chisel:concrete_red:1, Red Concrete
chisel:concrete_red:2, Red Concrete
chisel:concrete_red:3, Red Concrete
chisel:concrete_red:4, Red Concrete
chisel:concrete_red:5, Red Concrete
chisel:concrete_red:6, Red Concrete
chisel:concrete_red:7, Red Concrete
chisel:concrete_red:8, Red Concrete
chisel:concrete_red:9, Red Concrete
chisel:concrete_red:10, Red Concrete
chisel:concrete_red:11, Red Concrete
chisel:concrete_red:12, Red Concrete
chisel:concrete_red:13, Red Concrete
chisel:concrete_red:14, Red Concrete
chisel:concrete_red:15, Red Concrete
chisel:concrete_red1:0, Red Concrete
chisel:concrete_red1:1, Red Concrete
chisel:concrete_red1:2, Red Concrete
chisel:concrete_red1:3, Red Concrete
chisel:concrete_red1:4, Red Concrete
chisel:concrete_red1:5, Red Concrete
chisel:concrete_red1:6, Red Concrete
chisel:concrete_red1:7, Red Concrete
chisel:concrete_red1:8, Red Concrete
chisel:concrete_red1:9, Red Concrete
chisel:concrete_red1:10, Red Concrete
chisel:concrete_red1:11, Red Concrete
chisel:concrete_red1:12, Red Concrete
chisel:concrete_red1:13, Red Concrete
chisel:concrete_red1:14, Red Concrete
chisel:concrete_red1:15, Red Concrete
chisel:concrete_red2:0, Red Concrete
chisel:concrete_green:0, Green Concrete
chisel:concrete_green:1, Green Concrete
chisel:concrete_green:2, Green Concrete
chisel:concrete_green:3, Green Concrete
chisel:concrete_green:4, Green Concrete
chisel:concrete_green:5, Green Concrete
chisel:concrete_green:6, Green Concrete
chisel:concrete_green:7, Green Concrete
chisel:concrete_green:8, Green Concrete
chisel:concrete_green:9, Green Concrete
chisel:concrete_green:10, Green Concrete
chisel:concrete_green:11, Green Concrete
chisel:concrete_green:12, Green Concrete
chisel:concrete_green:13, Green Concrete
chisel:concrete_green:14, Green Concrete
chisel:concrete_green:15, Green Concrete
chisel:concrete_green1:0, Green Concrete
chisel:concrete_green1:1, Green Concrete
chisel:concrete_green1:2, Green Concrete
chisel:concrete_green1:3, Green Concrete
chisel:concrete_green1:4, Green Concrete
chisel:concrete_green1:5, Green Concrete
chisel:concrete_green1:6, Green Concrete
chisel:concrete_green1:7, Green Concrete
chisel:concrete_green1:8, Green Concrete
chisel:concrete_green1:9, Green Concrete
chisel:concrete_green1:10, Green Concrete
chisel:concrete_green1:11, Green Concrete
chisel:concrete_green1:12, Green Concrete
chisel:concrete_green1:13, Green Concrete
chisel:concrete_green1:14, Green Concrete
chisel:concrete_green1:15, Green Concrete
chisel:concrete_green2:0, Green Concrete
chisel:concrete_brown:0, Brown Concrete
chisel:concrete_brown:1, Brown Concrete
chisel:concrete_brown:2, Brown Concrete
chisel:concrete_brown:3, Brown Concrete
chisel:concrete_brown:4, Brown Concrete
chisel:concrete_brown:5, Brown Concrete
chisel:concrete_brown:6, Brown Concrete
chisel:concrete_brown:7, Brown Concrete
chisel:concrete_brown:8, Brown Concrete
chisel:concrete_brown:9, Brown Concrete
